sim_n	seed	popsize_2N	iniCN	selCoeff	time_g	exchg_r	mean	median	mode	sd	alpha	beta	p_val	class
5814	1866029887	5000	500	0.000000	1000	0.155764	572.1896 	 506 	 366 	 346.6564 	 2.598955 	 0.004542417 	 0.1122497 	 1 
5815	1866483676	5000	500	0.000000	1000	0.408949	1044.337 	 907 	 604 	 684.4388 	 2.322337 	 0.002223393 	 0.009846365 	 0 
5816	1867357640	5000	500	0.000000	1000	0.425695	625.5874 	 544.5 	 422 	 389.7974 	 2.500195 	 0.003997151 	 0.1069701 	 1 
5817	1867962692	5000	500	0.000000	1000	0.338380	357.882 	 320 	 450 	 218.6872 	 2.590348 	 0.007237026 	 0.01273943 	 1 
5818	1868500516	5000	500	0.000000	1000	0.413579	545.7208 	 473 	 252 	 342.2446 	 2.452495 	 0.004493702 	 0.006610785 	 0 
5819	1869122375	5000	500	0.000000	1000	0.671579	682.1922 	 601 	 616 	 426.6109 	 2.436143 	 0.003571257 	 0.006177431 	 0 
5820	1869979532	5000	500	0.000000	1000	0.926435	286.5336 	 254 	 246 	 177.548 	 2.506192 	 0.00874725 	 0.03751331 	 1 
5821	1870685426	5000	500	0.000000	1000	0.847073	293.4286 	 259 	 159 	 182.2189 	 2.487471 	 0.008477043 	 0.03968188 	 1 
5822	1871256864	5000	500	0.000000	1000	0.907035	361.5524 	 311 	 202 	 222.5452 	 2.580412 	 0.007136571 	 0.008635679 	 0 
5823	1871828302	5000	500	0.000000	1000	0.715556	424.2968 	 375 	 360 	 261.8499 	 2.539716 	 0.005986278 	 0.004691266 	 0 
5824	1872416547	5000	500	0.000000	1000	0.433540	281.97 	 255 	 56 	 171.5044 	 2.522257 	 0.00894572 	 0.003067621 	 0 
5825	1872887143	5000	500	0.000000	1000	0.537149	378.2834 	 330 	 333 	 242.9695 	 2.421938 	 0.006403134 	 0.0009959108 	 0 
5826	1873492195	5000	500	0.000000	1000	0.753686	455.3786 	 410 	 262 	 278.0606 	 2.597605 	 0.005704362 	 0.004374982 	 0 
5827	1874198089	5000	500	0.000000	1000	0.867326	385.4176 	 336 	 210 	 245.5281 	 2.387941 	 0.006195047 	 0.01357327 	 1 
5828	1874803141	5000	500	0.000000	1000	0.969477	377.9818 	 326 	 294 	 248.3967 	 2.311564 	 0.006116231 	 0.0003492744 	 0 
5829	1875458614	5000	500	0.000000	1000	0.667536	267.5714 	 239.5 	 151 	 163.1009 	 2.568943 	 0.009601083 	 0.02358712 	 1 
5830	1876114087	5000	500	0.000000	1000	0.999308	454.8244 	 395 	 207 	 294.9054 	 2.324096 	 0.005109495 	 0.002292636 	 0 
5831	1876971244	5000	500	0.000000	1000	0.741632	802.0794 	 709 	 264 	 508.9135 	 2.392761 	 0.002982893 	 0.006177431 	 0 
5832	1877878822	5000	500	0.000000	1000	0.454059	568.325 	 497 	 442 	 343.8455 	 2.71784 	 0.004781816 	 0.005387613 	 0 
5833	1878752786	5000	500	0.000000	1000	0.315205	631.4624 	 548 	 336 	 406.1061 	 2.381344 	 0.003771448 	 0.002853946 	 0 
5834	1879441873	5000	500	0.000000	1000	0.977353	501.7748 	 431 	 298 	 318.6277 	 2.453007 	 0.004889578 	 0.03968188 	 1 
5835	1880383065	5000	500	0.000000	1000	0.443444	305.3492 	 262 	 101 	 195.9862 	 2.474821 	 0.008102951 	 0.01273943 	 1 
5836	1880887275	5000	500	0.000000	1000	0.504051	223.8632 	 199 	 140 	 141.093 	 2.503283 	 0.01118439 	 0.01357327 	 1 
5837	1881458713	5000	500	0.000000	1000	0.743129	482.6072 	 417.5 	 271 	 305.8712 	 2.51163 	 0.005204037 	 0.02091991 	 1 
5838	1882349484	5000	500	0.000000	1000	0.446011	703.468 	 613 	 428 	 451.7244 	 2.320105 	 0.003297874 	 0.01050764 	 1 
5839	1883122606	5000	500	0.000000	1000	0.613886	675.7454 	 591 	 565 	 435.1256 	 2.427646 	 0.003592045 	 0.0003492744 	 0 
5840	1883828500	5000	500	0.000000	1000	0.760079	595.2996 	 536 	 222 	 358.4402 	 2.541267 	 0.004269129 	 0.005028403 	 0 
5841	1884517587	5000	500	0.000000	1000	0.955518	552.878 	 483.5 	 349 	 338.9868 	 2.536308 	 0.004588039 	 0.1122497 	 1 
5842	1885206674	5000	500	0.000000	1000	0.907942	139.3324 	 121 	 67 	 86.44846 	 2.507291 	 0.0179917 	 0.1856569 	 1 
5843	1885643656	5000	500	0.000000	1000	0.944946	353.0002 	 305 	 255 	 228.6796 	 2.426095 	 0.00687297 	 0.0002954967 	 0 
5844	1886215094	5000	500	0.000000	1000	0.757629	442.9234 	 381 	 338 	 274.9509 	 2.549145 	 0.005754626 	 0.009223018 	 0 
5845	1886769725	5000	500	0.000000	1000	0.258364	395.9946 	 339 	 116 	 258.5409 	 2.313574 	 0.005842706 	 1.222714e-05 	 0 
5846	1887257128	5000	500	0.000000	1000	0.773642	195.9818 	 175 	 142 	 121.878 	 2.529138 	 0.01290749 	 0.0002716346 	 0 
5847	1887660496	5000	500	0.000000	1000	0.589342	465.953 	 410 	 258 	 291.7685 	 2.488003 	 0.005340063 	 0.01852464 	 1 
5848	1888282355	5000	500	0.000000	1000	0.985825	1024.107 	 894.5 	 657 	 634.4836 	 2.544614 	 0.002484684 	 0.008082509 	 0 
5849	1889156319	5000	500	0.000000	1000	0.777852	319.0364 	 278 	 142 	 203.2591 	 2.416674 	 0.007576873 	 0.002853946 	 0 
5850	1889811792	5000	500	0.000000	1000	0.802356	364.2514 	 316 	 229 	 229.3214 	 2.460849 	 0.006756405 	 0.002654092 	 0 
5851	1890416844	5000	500	0.000000	1000	0.903362	540.092 	 474 	 187 	 338.2249 	 2.522182 	 0.004669245 	 0.009223018 	 0 
5852	1891189966	5000	500	0.000000	1000	0.521408	389.7162 	 334 	 237 	 252.8949 	 2.416679 	 0.006201304 	 0.007561748 	 0 
5853	1891710983	5000	500	0.000000	1000	0.906561	699.8338 	 619 	 321 	 435.5243 	 2.524484 	 0.0036062 	 0.002292636 	 0 
5854	1892668982	5000	500	0.000000	1000	0.733551	681.1052 	 589 	 347 	 440.5118 	 2.415499 	 0.00354706 	 0.01445589 	 1 
5855	1893307648	5000	500	0.000000	1000	0.738476	367.6608 	 324 	 210 	 230.5258 	 2.505856 	 0.006815626 	 0.009223018 	 0 
5856	1893895893	5000	500	0.000000	1000	0.619988	525.6048 	 461 	 393 	 325.9675 	 2.490312 	 0.004738277 	 0.01445589 	 1 
5857	1894601787	5000	500	0.000000	1000	0.417532	696.9352 	 610 	 177 	 431.4944 	 2.500695 	 0.003586836 	 0.004078391 	 0 
5858	1895290874	5000	500	0.000000	1000	0.399472	360.0828 	 318 	 156 	 224.6596 	 2.474909 	 0.006871362 	 0.007071711 	 0 
5859	1895845505	5000	500	0.000000	1000	0.526588	430.5366 	 380 	 324 	 272.9744 	 2.395885 	 0.005565845 	 0.08786641 	 1 
5860	1896534592	5000	500	0.000000	1000	0.996919	521.5328 	 453 	 165 	 328.5417 	 2.522897 	 0.004837001 	 0.01273943 	 1 
5861	1897627047	5000	500	0.000000	1000	0.890969	316.21 	 281 	 242 	 191.5603 	 2.587302 	 0.008185149 	 0.003800385 	 0 
5862	1898433783	5000	500	0.000000	1000	0.982169	896.868 	 787 	 563 	 554.6898 	 2.572333 	 0.002868117 	 0.01852464 	 1 
5863	1899543045	5000	500	0.000000	1000	0.160061	401.533 	 360 	 319 	 238.4205 	 2.560684 	 0.006377365 	 0.007071711 	 0 
5864	1899996834	5000	500	0.000000	1000	0.615888	389.628 	 343 	 272 	 246.1558 	 2.431131 	 0.006239444 	 0.009846365 	 0 
5865	1900551465	5000	500	0.000000	1000	0.990630	422.4618 	 378 	 413 	 258.2236 	 2.579846 	 0.006107478 	 0.01968982 	 1 
5866	1901492657	5000	500	0.000000	1000	0.720032	562.236 	 492 	 341 	 356.9774 	 2.417955 	 0.00430032 	 0.01852464 	 1 
5867	1902702761	5000	500	0.000000	1000	0.981971	376.0846 	 333 	 406 	 233.3278 	 2.481438 	 0.006598318 	 0.005387613 	 0 
5868	1903711181	5000	500	0.000000	1000	0.953723	475.939 	 420.5 	 290 	 298.2744 	 2.551398 	 0.005361639 	 0.004691266 	 0 
5869	1904652373	5000	500	0.000000	1000	0.791790	278.6692 	 242 	 166 	 179.9453 	 2.370995 	 0.008506896 	 0.01968982 	 1 
5870	1905291039	5000	500	0.000000	1000	0.201418	<simpleError in optim(par = vstart, fn = fnobj, fix.arg = fix.arg, obs = data,     gr = gradient, ddistnam = ddistname, hessian = TRUE, method = meth,     lower = lower, upper = upper, ...): non-finite finite-difference value [2]>
5871	1905996933	5000	500	0.000000	1000	0.401328	433.3254 	 380 	 366 	 280.9567 	 2.350586 	 0.005423995 	 0.004078391 	 0 
5872	1906551564	5000	500	0.000000	1000	0.395280	378.4468 	 328 	 135 	 242.4108 	 2.446193 	 0.006462662 	 0.01195204 	 1 
5873	1907207037	5000	500	0.000000	1000	0.750223	464.342 	 408.5 	 433 	 294.4616 	 2.448481 	 0.005272908 	 0.006177431 	 0 
5874	1908013773	5000	500	0.000000	1000	0.850977	1174.828 	 1030.5 	 605 	 729.4632 	 2.541585 	 0.002163575 	 0.02358712 	 1 
5875	1909341526	5000	500	0.000000	1000	0.530047	399.6122 	 346 	 416 	 259.6581 	 2.445742 	 0.006121984 	 0.0001625292 	 0 
5876	1909929771	5000	500	0.000000	1000	0.510082	433.4402 	 382 	 382 	 272.1354 	 2.456832 	 0.005667685 	 0.001356221 	 0 
5877	1910736507	5000	500	0.000000	1000	0.912906	307.7394 	 270 	 203 	 191.0455 	 2.507489 	 0.008147341 	 0.009846365 	 0 
5878	1911476015	5000	500	0.000000	1000	0.827463	245.9138 	 215 	 174 	 157.3619 	 2.320618 	 0.009438644 	 0.2295641 	 1 
5879	1912030646	5000	500	0.000000	1000	0.420456	396.1662 	 347 	 262 	 247.0737 	 2.473267 	 0.006243 	 0.03968188 	 1 
5880	1912870996	5000	500	0.000000	1000	0.428995	710.2102 	 616 	 502 	 450.5045 	 2.526977 	 0.003557939 	 0.001463605 	 0 
5881	1913761767	5000	500	0.000000	1000	0.891486	300.6882 	 260 	 169 	 196.5382 	 2.296714 	 0.007637135 	 0.007561748 	 0 
5882	1914417240	5000	500	0.000000	1000	0.490433	287.4992 	 253 	 256 	 189.1925 	 2.300343 	 0.008001173 	 0.003067621 	 0 
5883	1914904643	5000	500	0.000000	1000	0.855179	822.3204 	 713 	 402 	 537.1711 	 2.416487 	 0.002937089 	 0.001835106 	 0 
5884	1915728186	5000	500	0.000000	1000	0.223978	1073.431 	 939 	 905 	 672.9069 	 2.48237 	 0.00231313 	 0.01445589 	 1 
5885	1916316431	5000	500	0.000000	1000	0.939078	820.8342 	 707 	 844 	 533.5802 	 2.401328 	 0.00292514 	 0.004374982 	 0 
5886	1917795447	5000	500	0.000000	1000	0.883575	535.2856 	 469 	 367 	 332.6682 	 2.444852 	 0.004566943 	 0.01637739 	 1 
5887	1918635797	5000	500	0.000000	1000	0.783318	947.5168 	 809 	 527 	 606.5192 	 2.355895 	 0.002486583 	 0.005028403 	 0 
5888	1919560182	5000	500	0.000000	1000	0.637239	270.3964 	 236 	 235 	 172.7978 	 2.442926 	 0.009034136 	 0.003800385 	 0 
5889	1920148427	5000	500	0.000000	1000	0.638229	457.9434 	 404 	 219 	 279.5556 	 2.658556 	 0.005804736 	 0.01742144 	 1 
5890	1920736672	5000	500	0.000000	1000	0.840075	303.5092 	 265 	 220 	 190.14 	 2.540479 	 0.008370054 	 0.07171187 	 1 
5891	1921274496	5000	500	0.000000	1000	0.828835	335.2788 	 291 	 243 	 213.5303 	 2.356818 	 0.007029436 	 0.02815429 	 1 
5892	1921862741	5000	500	0.000000	1000	0.706511	719.1984 	 633 	 386 	 454.2416 	 2.423795 	 0.003370345 	 0.03161711 	 1 
5893	1922568635	5000	500	0.000000	1000	0.313435	720.12 	 631.5 	 638 	 455.9081 	 2.430008 	 0.003375086 	 0.02815429 	 1 
5894	1923106459	5000	500	0.000000	1000	0.746004	605.3468 	 536 	 493 	 373.8899 	 2.570124 	 0.004244955 	 0.004374982 	 0 
5895	1923644283	5000	500	0.000000	1000	0.736337	244.5698 	 214 	 173 	 156.0143 	 2.491185 	 0.01018452 	 0.001076486 	 0 
5896	1924081265	5000	500	0.000000	1000	0.531008	320.235 	 284.5 	 226 	 195.8167 	 2.555501 	 0.007979754 	 0.05512931 	 1 
5897	1924568668	5000	500	0.000000	1000	0.549206	347.8328 	 310 	 267 	 211.9205 	 2.513949 	 0.00722803 	 0.001702508 	 0 
5898	1924988843	5000	500	0.000000	1000	0.775410	714.795 	 614.5 	 387 	 464.5909 	 2.369804 	 0.003315214 	 0.002467246 	 0 
5899	1925677930	5000	500	0.000000	1000	0.709617	236.5934 	 212 	 129 	 145.1751 	 2.510403 	 0.01060872 	 0.002292636 	 0 
5900	1926098105	5000	500	0.000000	1000	0.562023	458.0698 	 408 	 356 	 281.1252 	 2.648695 	 0.005781831 	 0.01050764 	 1 
5901	1926585508	5000	500	0.000000	1000	0.219765	414.6042 	 360 	 392 	 263.5951 	 2.462715 	 0.005940701 	 0.01357327 	 1 
5902	1927022490	5000	500	0.000000	1000	0.478258	459.5966 	 399 	 171 	 289.5104 	 2.491387 	 0.0054212 	 0.01742144 	 1 
5903	1927493086	5000	500	0.000000	1000	0.380990	273.7532 	 240 	 361 	 168.61 	 2.557735 	 0.009343286 	 0.0008513793 	 0 
5904	1927846033	5000	500	0.000000	1000	0.233764	347.5722 	 312 	 298 	 212.2631 	 2.461858 	 0.007084858 	 0.008082509 	 0 
5905	1928215787	5000	500	0.000000	1000	0.893829	216.921 	 192 	 108 	 136.3107 	 2.477214 	 0.01142143 	 0.001463605 	 0 
5906	1928602348	5000	500	0.000000	1000	0.783450	477.7828 	 417 	 337 	 305.9111 	 2.40609 	 0.005035878 	 0.008082509 	 0 
5907	1929291435	5000	500	0.000000	1000	0.075144	446.8096 	 387.5 	 247 	 297.3716 	 2.274936 	 0.005091853 	 0.003539914 	 0 
5908	1929593961	5000	500	0.000000	1000	0.769236	174.441 	 155 	 158 	 104.7284 	 2.657437 	 0.015236 	 0.009223018 	 0 
5909	1930014136	5000	500	0.000000	1000	0.153958	184.1724 	 165 	 126 	 111.4116 	 2.585453 	 0.01403906 	 1.985901e-05 	 0 
5910	1930333469	5000	500	0.000000	1000	0.602362	593.722 	 526 	 150 	 374.4571 	 2.29163 	 0.003860253 	 0.04195901 	 1 
5911	1930904907	5000	500	0.000000	1000	0.876359	597.3316 	 524 	 450 	 381.1962 	 2.49652 	 0.004178433 	 0.001977241 	 0 
5912	1931627608	5000	500	0.000000	1000	0.745988	462.8202 	 403 	 498 	 286.4817 	 2.550447 	 0.005511173 	 0.007561748 	 0 
5913	1932350309	5000	500	0.000000	1000	0.928566	443.6802 	 390 	 289 	 281.1328 	 2.465205 	 0.005556855 	 0.001076486 	 0 
5914	1933073010	5000	500	0.000000	1000	0.334255	443.5166 	 390 	 215 	 275.6122 	 2.596167 	 0.005853567 	 0.003295976 	 0 
5915	1933661255	5000	500	0.000000	1000	0.850874	751.261 	 655 	 589 	 486.6889 	 2.361639 	 0.003143845 	 0.009846365 	 0 
5916	1934451184	5000	500	0.000000	1000	0.326992	497.0388 	 441 	 527 	 309.1634 	 2.436605 	 0.004901903 	 0.02815429 	 1 
5917	1934972201	5000	500	0.000000	1000	0.865868	499.3398 	 431 	 269 	 324.7266 	 2.334928 	 0.004675476 	 0.005028403 	 0 
5918	1935711709	5000	500	0.000000	1000	0.977992	554.8242 	 489 	 485 	 339.8903 	 2.557272 	 0.004609237 	 0.03348501 	 1 
5919	1936568866	5000	500	0.000000	1000	0.565126	<simpleError in optim(par = vstart, fn = fnobj, fix.arg = fix.arg, obs = data,     gr = gradient, ddistnam = ddistname, hessian = TRUE, method = meth,     lower = lower, upper = upper, ...): non-finite finite-difference value [2]>
5920	1937493251	5000	500	0.000000	1000	0.896633	472.1664 	 407 	 221 	 304.6556 	 2.378554 	 0.005037577 	 0.03348501 	 1 
5921	1938266373	5000	500	0.000000	1000	0.353838	663.557 	 602 	 599 	 393.5475 	 2.657246 	 0.004004284 	 0.001076486 	 0 
5922	1938821004	5000	500	0.000000	1000	0.848797	459.1068 	 402 	 411 	 287.2574 	 2.449435 	 0.005334324 	 0.009223018 	 0 
5923	1939627740	5000	500	0.000000	1000	0.261000	328.0794 	 287 	 161 	 209.6254 	 2.433437 	 0.007416999 	 0.01852464 	 1 
5924	1940047915	5000	500	0.000000	1000	0.597958	531.338 	 462 	 229 	 327.1135 	 2.636586 	 0.004962883 	 0.008082509 	 0 
5925	1940720195	5000	500	0.000000	1000	0.437938	336.7152 	 292.5 	 120 	 217.2175 	 2.334188 	 0.006930536 	 0.002129532 	 0 
5926	1941342054	5000	500	0.000000	1000	0.987751	371.8348 	 325 	 282 	 236.7843 	 2.490413 	 0.006696982 	 0.002129532 	 0 
5927	1942081562	5000	500	0.000000	1000	0.439496	1057.274 	 940 	 950 	 662.601 	 2.450594 	 0.002318176 	 0.006177431 	 0 
5928	1942905105	5000	500	0.000000	1000	0.723751	867.9954 	 772 	 274 	 535.7879 	 2.555463 	 0.002943453 	 0.005028403 	 0 
5929	1943728648	5000	500	0.000000	1000	0.471642	490.5046 	 419.5 	 258 	 330.9419 	 2.264746 	 0.00461809 	 0.0006192182 	 0 
5930	1944451349	5000	500	0.000000	1000	0.555468	346.0704 	 308 	 284 	 217.7718 	 2.451411 	 0.007082794 	 0.002129532 	 0 
5931	1945022787	5000	500	0.000000	1000	0.969131	362.0982 	 310 	 232 	 237.9307 	 2.345817 	 0.006478388 	 0.01195204 	 1 
5932	1945711874	5000	500	0.000000	1000	0.985951	394.2872 	 345 	 208 	 250.2499 	 2.396097 	 0.006078514 	 0.04434906 	 1 
5933	1946384154	5000	500	0.000000	1000	0.486205	383.1668 	 335 	 352 	 250.7439 	 2.360826 	 0.006160719 	 0.0003795012 	 0 
5934	1947022820	5000	500	0.000000	1000	0.669292	399.8842 	 353.5 	 394 	 253.0015 	 2.423743 	 0.006061861 	 0.001835106 	 0 
5935	1947728714	5000	500	0.000000	1000	0.984414	372.9628 	 319 	 264 	 240.2158 	 2.421403 	 0.006492674 	 0.01538975 	 1 
5936	1948501836	5000	500	0.000000	1000	0.879369	531.1014 	 455 	 408 	 336.1056 	 2.524805 	 0.004753379 	 0.008635679 	 0 
5937	1949611098	5000	500	0.000000	1000	0.376871	702.7312 	 600 	 660 	 467.9303 	 2.367864 	 0.003369163 	 0.0007266593 	 0 
5938	1950199343	5000	500	0.000000	1000	0.923373	463.5316 	 405 	 407 	 292.5278 	 2.429153 	 0.005241074 	 0.01852464 	 1 
5939	1951022886	5000	500	0.000000	1000	0.939356	990.5926 	 854.5 	 1303 	 643.3371 	 2.346066 	 0.002368505 	 0.03348501 	 1 
5940	1952283411	5000	500	0.000000	1000	0.880310	373.4108 	 332 	 394 	 232.0053 	 2.448562 	 0.006556996 	 0.01357327 	 1 
5941	1952854849	5000	500	0.000000	1000	0.725202	509.463 	 445 	 357 	 323.5858 	 2.475883 	 0.004859557 	 0.02655187 	 1 
5942	1953577550	5000	500	0.000000	1000	0.672835	439.9486 	 387 	 400 	 271.4122 	 2.636086 	 0.005991294 	 0.008082509 	 0 
5943	1954182602	5000	500	0.000000	1000	0.176495	551.6576 	 510 	 430 	 333.7731 	 2.618738 	 0.004747444 	 5.083869e-05 	 0 
5944	1954585970	5000	500	0.000000	1000	0.726467	471.6258 	 413 	 133 	 293.8855 	 2.431145 	 0.005154629 	 0.01120883 	 1 
5945	1955073373	5000	500	0.000000	1000	0.587681	471.823 	 422 	 435 	 293.3004 	 2.450838 	 0.005193919 	 0.01273943 	 1 
5946	1955678425	5000	500	0.000000	1000	0.771550	233.8166 	 207 	 142 	 143.1625 	 2.60824 	 0.01115408 	 0.001835106 	 0 
5947	1956081793	5000	500	0.000000	1000	0.890784	512.414 	 449.5 	 500 	 316.1741 	 2.519772 	 0.004917952 	 0.05512931 	 1 
5948	1956804494	5000	500	0.000000	1000	0.953498	468.7596 	 414 	 581 	 295.2388 	 2.465651 	 0.005259083 	 0.002853946 	 0 
5949	1957560809	5000	500	0.000000	1000	0.973286	254.4268 	 219 	 173 	 161.6104 	 2.413679 	 0.009485756 	 0.007071711 	 0 
5950	1958115440	5000	500	0.000000	1000	0.567769	428.8104 	 371 	 260 	 268.9603 	 2.542863 	 0.005929355 	 0.004374982 	 0 
5951	1958670071	5000	500	0.000000	1000	0.370397	551.551 	 463 	 290 	 360.5251 	 2.525467 	 0.004579107 	 0.0003213265 	 0 
5952	1959191088	5000	500	0.000000	1000	0.842461	383.7504 	 340 	 500 	 232.4141 	 2.630837 	 0.006854357 	 0.0004474916 	 0 
5953	1959728912	5000	500	0.000000	1000	0.613610	301.504 	 262 	 231 	 194.9417 	 2.274348 	 0.007543778 	 0.06462935 	 1 
5954	1960199508	5000	500	0.000000	1000	0.745862	945.4434 	 812 	 485 	 620.1252 	 2.350463 	 0.002485855 	 0.009846365 	 0 
5955	1960905402	5000	500	0.000000	1000	0.853756	363.2074 	 316 	 236 	 237.5543 	 2.360209 	 0.006497867 	 0.01273943 	 1 
5956	1961426419	5000	500	0.000000	1000	0.955849	592.0242 	 521 	 570 	 363.313 	 2.564421 	 0.004330888 	 0.002292636 	 0 
5957	1962165927	5000	500	0.000000	1000	0.918810	933.8938 	 821.5 	 638 	 595.1517 	 2.407623 	 0.002577794 	 0.001702508 	 0 
5958	1963107119	5000	500	0.000000	1000	0.136003	425.8738 	 391 	 490 	 250.4827 	 2.65749 	 0.006241168 	 8.013059e-05 	 0 
5959	1963544101	5000	500	0.000000	1000	0.837004	593.0998 	 525 	 443 	 367.6814 	 2.452637 	 0.004135141 	 0.004691266 	 0 
5960	1964367644	5000	500	0.000000	1000	0.712580	398.4012 	 350 	 352 	 246.2957 	 2.580048 	 0.006476178 	 0.003295976 	 0 
5961	1965073538	5000	500	0.000000	1000	0.483715	542.5634 	 460 	 529 	 361.1586 	 2.301539 	 0.004242091 	 0.0008513793 	 0 
5962	1965712204	5000	500	0.000000	1000	0.937320	281.3454 	 242 	 114 	 183.3383 	 2.397223 	 0.008521809 	 0.002853946 	 0 
5963	1966317256	5000	500	0.000000	1000	0.582557	679.7606 	 601 	 300 	 435.4521 	 2.428183 	 0.003572012 	 0.0002104941 	 0 
5964	1967140799	5000	500	0.000000	1000	0.352443	564.4368 	 498.5 	 330 	 351.5432 	 2.529075 	 0.004480355 	 0.0009959108 	 0 
5965	1967729044	5000	500	0.000000	1000	0.917450	694.375 	 618 	 447 	 434.0561 	 2.426401 	 0.003494663 	 0.04434906 	 1 
5966	1968569394	5000	500	0.000000	1000	0.208125	599.5642 	 552 	 392 	 351.4872 	 2.695592 	 0.004495846 	 4.226071e-05 	 0 
5967	1969124025	5000	500	0.000000	1000	0.996753	569.143 	 491 	 354 	 359.9521 	 2.504512 	 0.004400852 	 0.002853946 	 0 
5968	1970048410	5000	500	0.000000	1000	0.547644	578.7928 	 514 	 345 	 372.74 	 2.389009 	 0.00412858 	 0.0005268194 	 0 
5969	1970754304	5000	500	0.000000	1000	0.526378	273.1018 	 240 	 166 	 172.0145 	 2.453467 	 0.008982791 	 0.009846365 	 0 
5970	1971275321	5000	500	0.000000	1000	0.535582	381.437 	 339 	 394 	 235.212 	 2.494606 	 0.006540234 	 0.04948588 	 1 
5971	1971930794	5000	500	0.000000	1000	0.381614	730.4392 	 629 	 954 	 473.8727 	 2.385364 	 0.003265987 	 0.0002954967 	 0 
5972	1972603074	5000	500	0.000000	1000	0.416359	175.4752 	 151 	 102 	 114.4511 	 2.246865 	 0.01280279 	 0.0005712676 	 0 
5973	1973023249	5000	500	0.000000	1000	0.277794	300.6664 	 268 	 278 	 190.6705 	 2.517781 	 0.008373754 	 0.0007867085 	 0 
5974	1973510652	5000	500	0.000000	1000	0.370871	404.4168 	 356 	 233 	 264.4139 	 2.30974 	 0.005709327 	 0.006610785 	 0 
5975	1974098897	5000	500	0.000000	1000	0.966813	472.0406 	 419 	 364 	 291.6433 	 2.564983 	 0.005432041 	 0.008082509 	 0 
5976	1974787984	5000	500	0.000000	1000	0.820059	242.4076 	 215 	 187 	 151.5564 	 2.459915 	 0.0101499 	 0.02655187 	 1 
5977	1975359422	5000	500	0.000000	1000	0.986634	530.9554 	 460 	 501 	 338.1953 	 2.391454 	 0.004504713 	 0.02984147 	 1 
5978	1976115737	5000	500	0.000000	1000	0.685324	266.2532 	 238 	 128 	 160.308 	 2.615142 	 0.009822954 	 0.0009959108 	 0 
5979	1976619947	5000	500	0.000000	1000	0.366130	261.2464 	 235 	 192 	 153.3049 	 2.781426 	 0.01064633 	 0.0003492744 	 0 
5980	1977124157	5000	500	0.000000	1000	0.618124	775.1074 	 669 	 335 	 493.7557 	 2.491366 	 0.003214127 	 0.007071711 	 0 
5981	1977914086	5000	500	0.000000	1000	0.708640	170.003 	 144 	 136 	 109.7935 	 2.412973 	 0.01419523 	 0.006610785 	 0 
5982	1978317454	5000	500	0.000000	1000	0.392255	353.4648 	 307 	 283 	 230.7873 	 2.294015 	 0.006490871 	 0.01538975 	 1 
5983	1978855278	5000	500	0.000000	1000	0.920592	441.48 	 381 	 261 	 277.4857 	 2.448276 	 0.005545024 	 0.04948588 	 1 
5984	1979712435	5000	500	0.000000	1000	0.162405	334.0036 	 305 	 312 	 198.377 	 2.570408 	 0.007694943 	 0.0001365182 	 0 
5985	1980098996	5000	500	0.000000	1000	0.072870	380.2302 	 315 	 261 	 267.3404 	 2.081834 	 0.005473801 	 0.0001047795 	 0 
5986	1980401522	5000	500	0.000000	1000	0.946620	271.6384 	 240 	 167 	 165.2155 	 2.569242 	 0.009458961 	 0.04195901 	 1 
5987	1980989767	5000	500	0.000000	1000	0.541128	379.6148 	 324 	 291 	 239.1217 	 2.428288 	 0.006397976 	 0.02655187 	 1 
